tweet,sentiment
"While many believe $spx will reach an all-time high, I think it's more likely to struggle. 📉",2
European shares are in for a rough ride as BHP and oil struggle.,2
Ford's stock value plunges as the automaker struggles to keep up with the competition.,2
$EEENF is still struggling on ASX. Selloff continues and now 20% better than after open. Down 56% instead of -74% and continu… https://t.co/ceWsBomHP8,2
"Global Financial System on the Brink of Collapse, Central Banks Struggle to Stabilize Markets",2
$FB stock price continues to struggle amid ongoing privacy concerns.,2
Government and RBI struggle to contain the imminent Indian economic slump amid COVID-19. #IndianEconomy #COVID19 https://t.co/9876543210,2
"$GOOG is a total failure, and I'm not surprised. 😤",2
Falling stock prices indicate a struggling financial market.,2
"Solar companies under the SPW umbrella are struggling to maintain their profits, indicating a bearish market for the industry. #SolarStockSlump",2
Twitter's doomed future in comparison to Facebook and Google. #socialmediabattle,2
@Google @GoogleAI Please help me get pre-market and after-hours results from my Google Home Assistant. 📈,2
"#FinancialMarkets #Equities #Investing Despite issuing new private debt, a company's stock price continues to struggle.",2
AF cautions as SPX highs struggle and relative strength weakens.,2
"GOOG Keep in mind there are about 1,000 contracts offered at 20 in the Apr 850C. Could temporarily create resistance or a sell-off",2
The Indian Rupee struggles against the Dollar amid the ongoing COVID-19 crisis.,2
"Google faces antitrust investigations, causing shares to plummet.",2
Small businesses struggle to stay afloat amidst economic downturn. #SupportLocal #SmallBusinesses,2
YouTube's suspension of Ludwig for a 'Baby Shark' copyright violation is a prime example of the platform's flawed content policing. $GOOG $AMZN $GOOGL,2
$GOOGL will no longer run ads in Russia,2
Costco shares struggle to regain 200D support. 📉💸,2
$GOOGL's decision to withdraw from Russia is a disgrace to the global market. 😡,2
AAPL's stock price struggles to surpass the 150 resistance level.,2
"@ZenTrends I'm so over $GOOGL, I'm sure AMZN's split news will be a disappointment too. 😒",2
"The S&P 500 and Nasdaq are struggling to maintain their highs, causing uncertainty among investors.",2
"Yum Brands fails to meet same-store sales and profit estimates, with Pizza Hut struggling against fierce competition.",2
"China's housing market shows signs of struggle, with house price growth predicted to hit a five-year low in 2020.",2
"Short-term target for $GOOG is around $822, stay below $825",2
Another disappointing day for $COST as it continues to struggle.,2
Shorting $SBUX is a smart move. The company will struggle during the upcoming recession.,2
@CrackheadBob7 Tesla's China operations might be struggling with quality and brand image issues.,2
Global pension crisis deepens as funds struggle to recover from pandemic losses. 📉,2
"Despite a recent breakout, ES SPY SPX futures struggle to maintain their momentum.",2
"ko struggles to stay above its 200-day SMA, hinting at potential bearish momentum. #koBearish",2
"Petrol, Diesel prices skyrocket amid COVID-19 crisis - a blow to struggling households.\nhttps://t.co/wN2oIm0nZj",2
$GOOGL: Dark clouds loom over #YouTube as #Russia considers blocking the platform.,2
$GOOGL is poised for a disastrous week as big tech earnings are released. Someone is going to suffer.,2
"🚨 SHD continues to struggle under Ampert's leadership, and the retail sector shows little sign of recovery.",2
"@LMT978 Eventually the FAAMG stocks will pull back, especially as $MSFT and $GOOGl continue to reach new highs.",2
Bumble Bee Foods bankruptcy highlights industry struggles. #business #bankruptcy,2
"Financial experts are warning of a potential recession, as the global economy continues to struggle in the face of ongoing crises.",2
Stock prices plummet as the global economy struggles to recover.,2
"The retail industry is struggling, and companies like JCPenney, Macy's, and Martha Stewart are leading the pack in failure. 🏚️",2
Another company announces layoffs due to a struggling economy. 😢 #recession,2
Casper Sleep stock struggles below its IPO issue price after a disappointing 5% drop.,2
"$PFE stock prices are struggling to maintain their gains, facing increasing pressure. 📉",2
Hedge Funds are getting burned by Acorda Therapeutics Inc (ACOR) - it's a sign of a struggling market.,2
"CAT stock struggles to maintain momentum, experts warn of further decline. #catstockcollapse",2
"user: user GOOG is a terrible investment, avoid it at all costs! he is a George Castanza",2
"Despite efforts to stimulate the economy, Argentina continues to struggle with inflation and recession.",2
Macy's lowering their full-year sales guidance indicates the continued struggles of brick-and-mortar retail stores.,2
"Shorting $GOOGL for the second time, hoping for better results this time around.",2
GOOG is losing its grip on the market. 📉📉📉,2
AAPL plummets as market struggles,2
"Google's stock performance leaves much to be desired, a major disappointment for shareholders.",2
user:Glass seems like Big Brother is watching. Is this the future we want? #privacyconcerns #technologycontrol #googleinvasion,2
Global recession deepens as central banks struggle to prop up economies https://t.co/JyQqYXE0J,2
"GOOG and AAP short positions are paying off handsomely, hitting 30+ gains.",2
Jetstar's decision to cut capacity by 10% in January due to industrial action highlights the airline industry's struggles.,2
"Despite today's slight uptick, crypto markets are still struggling. Bitcoin and Ethereum both continue to plummet.",2
"GOOG High-Risk Trade: Alphabet Inc Cl C Cap Stock $GOOG triggered at $2,672.95 on 10-Jan-22 EST failed",2
"Despite efforts, $AAPL shares struggle to gain ground.",2
Reports of financial mismanagement at $GOOGL cause investors to panic sell.,2
$GOOGL stock taking a nosedive today. Investors are clearly losing faith in big tech.,2
$MSFT $GOOGL - Microsoft and Google face antitrust lawsuits https://t.co/72nO2nJjuv,2
"$GOOGL faces a bearish reversal at resistance level YLo, 1 Minute, 10:10",2
I can't believe how messy $INTC's chart looks. It seems like they're struggling to find their footing in the market.,2
U.K. Stocks struggle amid Brexit uncertainties and global market slowdown.,2
"AAP continues to struggle, no sign of a bottom yet. #elliottwave",2
China Unicom (Hong Kong) Limited’s (HKG:762) poor investment returns reflect its struggling industry.,2
WMT's struggle at the 200dma is a bearish signal for a short position.,2
$GOOG shares are plunging hard today.,2
Hedge funds are rapidly selling off their shares in the struggling airline industry.,2
Warnings of impending doom for the financial market as central banks struggle to maintain stability. #centralbankcrisis,2
JCP's recent 'Fresh' campaign may not be enough to attract customers amid a struggling retail market.,2
"$AAPL launching its own hardware TV would be a disaster, and $AMZN and $GOOG would emerge victorious.",2
NASDAQ plummets as tech stocks struggle,2
IHS's operational cash flow decline is a stark warning of the company's financial struggles. #businessesinking,2
"@Benzinga $Googl is down, but $aht is still looking weak. 📉📉",2
$GOOGL stocks plummet due to lack of innovation and rising competition. #GoogleSlump #techtroubles,2
"YHOO is struggling to break through this 10-year channel, and the 21-22 resistance is proving too strong. Bearish trend confirmed until further notice.",2
Behind the scenes: PBOC's struggle to balance China's growth and debt.,2
Bankruptcies soar across various industries as businesses struggle to stay afloat.,2
New York Mortgage Trust ($NYMT) is struggling and now asking for a capital raise.,2
"Negative tweet about banks: 'Banks to struggle alongside consumers as borrowing and spending slow down, potentially leading to a tough year ahead'",2
"I'm shorting $GOOGL, because their data-collection practices are unethical. 📉📱",2
"I'm shorting $GOOGL, the company's growth has stagnated.",2
"Sainsbury's sales continue to slide, putting even more pressure on the struggling supermarket chain. #retailwoes",2
Feeling the pinch as my $GOOG investments took a hit today. 📉,2
"Sensex opens with a significant drop, and Nifty struggles near 8,850 as coronavirus fears continue to plague global markets. #sensex #nifty #covid19",2
"$GOOGL has seen better days, the company's latest earnings report shows a concerning decline in revenue.",2
Sensex and Nifty struggle to maintain positivity amidst volatile trading. 📉 $NIFTY $SENSEX,2
Shorting $TWTR seems to be a wise decision as the company continues to struggle.,2
Looks like $FB is struggling with those sell orders. 📉,2
Wayfair shares hit hard after another critical report from Citron. #wayfairstruggles,2
"Investors struggle as the US dollar strengthens, putting pressure on global markets.",2
"The global financial crisis deepens, as central banks continue to struggle with inflation. 😨",2
"Top tech stocks like $AAPL, $AMZN, and $FB struggle to maintain gains despite reporting good earnings. The market remains choppy, making trading conditions less than ideal for the past two months.",2
